time,line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14
2025-09-25 08:00:00,44.70772762650067,45.11875000959746,17.572596347506668,13.130154007097245,5.685126308993757,0.9094232186566745,15.620136468700904,9.091694643249031,3.3993630784538307,22.358387580684564,4.621545988445134,4.355767611902194,0.08944377434759143,0.1823353130116623,0.03804877120506236
2025-09-25 09:00:00,49.45713462987722,49.88072782340626,19.412679164760096,14.505633562441389,6.277019689629021,1.0038153699276973,17.265564105553537,10.044412997405699,3.756506719239211,24.72428064210996,5.086835067229039,4.792150576539987,0.08896461055431683,0.1813259394524922,0.037979511070368004
2025-09-25 10:00:00,52.43354364797641,52.86375977102311,20.56508640425919,15.367113278337676,6.647700074162914,1.0629354450742943,18.296374101213374,10.641280044112442,3.980283069074468,26.20657025268372,5.376371372240682,5.063697936006726,0.08866301944499659,0.18069071044920254,0.037936004761131514
2025-09-25 11:00:00,56.62619861154106,57.06445019436234,22.18757850415368,16.580061026150805,7.169589016557362,1.1461799361425264,19.748104131666956,11.481897814097982,4.29547779179893,28.29424843927846,5.781558345160341,5.443709973634162,0.08823646303613819,0.1797923763787943,0.037874596008797945
2025-09-25 12:00:00,54.692651350205956,55.12736715653842,21.439436694037312,16.020754560123294,6.928941398296394,1.1077939686226177,19.078636732308937,11.09424170388878,4.150119554323035,27.331499446966887,5.595082240938005,5.268819953792114,0.08843343188527385,0.18020718073158906,0.037902933649683
2025-09-25 13:00:00,55.454375446814694,55.89051701729317,21.734190129519078,16.24110882946257,7.0237515829844615,1.1229169992119505,19.342380483791572,11.246962085925887,4.207383829305822,27.710782208210276,5.668623607849474,5.337792063790248,0.08835588717827383,0.18004387330877972,0.03789177347869082
2025-09-25 14:00:00,51.775616644266485,52.20444061655422,20.310394605114233,15.176716028204526,6.565776734197073,1.0498690328719165,18.068534717239764,10.50935354155427,3.9308196703236256,25.878933853850427,5.312505627113418,5.003800235865839,0.08872977264443169,0.18083130461156752,0.03794562822380147
2025-09-25 15:00:00,48.43405488993319,48.85516555005942,19.016436602849947,14.20943106369881,6.149564215551566,0.9834884670465436,16.911188261876667,9.83922311139533,3.679582253034238,24.214713655907698,4.986948538375782,4.698469818985083,0.08906804302163314,0.181543809490336,0.03799444768667831
2025-09-25 16:00:00,45.7365329890581,46.150518206182376,17.971331340639036,13.428204787714678,5.813389274787725,0.9298770026294612,15.976641437410507,9.298111654156612,3.4767365663016956,22.870964686806897,4.722680872345647,4.450619853336936,0.08934019366221775,0.1821171032141571,0.038033785614870794
2025-09-25 17:00:00,42.59636539452925,43.00082482990496,16.754018151909428,12.51828737475565,5.421801802001368,0.8674330490024986,14.888334232840824,8.667984230917511,3.2405504212942136,21.306271778513523,4.413387313229698,4.1605391445665045,0.08965598339570219,0.18278239078290479,0.03807949475180847
2025-09-25 18:00:00,42.97881566246129,43.38451516205948,16.90232369199438,12.62914072137373,5.469510500868929,0.8750406061115422,15.02091039062182,8.744744858312933,3.2693202047119208,21.49687093100435,4.451153675805446,4.195959673532884,0.08961758009461512,0.18270148103080638,0.03807393257757479
2025-09-25 19:00:00,35.08298150483266,35.45720109996628,13.837276577385024,10.338245054664604,4.483362705302869,0.7178034735285957,12.281552800627857,7.158704454404543,2.6750078987325048,17.55938517553117,3.6658445151998094,3.4594152252374206,0.09040734533887432,0.18436561715845404,0.03818849471424001
2025-09-25 20:00:00,34.02418008545762,34.392998291740994,13.425633989143543,10.030593219484677,4.350886788505673,0.6966825325997932,11.913731935789809,6.945745302027372,2.5952354481475255,17.03085143801683,3.559608225191767,3.359772581518336,0.09051278696893199,0.18458783277876817,0.03820381558718734
2025-09-25 21:00:00,28.7060763209474,29.04139813798374,11.354752862562819,8.482947793330082,3.684214617144125,0.5964073617435569,10.063457819537,5.874477463215059,2.1940884234491382,14.373065798208659,3.0223687474539345,2.855857358524888,0.09104102969966349,0.18570122686030255,0.03828064752797787
2025-09-25 22:00:00,29.045676143859865,29.383521927376783,11.487191139653104,8.5819194394425,3.726863716878336,0.5992398269278636,10.181784496130058,5.942986709841226,2.2197340347028094,14.542976074595732,3.05686730385784,2.888217272582425,0.09100735602282309,0.18563024489050958,0.038275746204173566
2025-09-25 23:00:00,26.912206715825764,27.23308797900309,10.65461156610867,7.95974020907553,3.4587070050905333,0.5825708305796584,9.437910758846781,5.512292512960153,2.058532701784955,13.474984818620081,2.839665311557244,2.6844763463063224,0.09121880620362437,0.18607598428548827,0.038306530759078125
2025-09-26 00:00:00,25.701095491198416,26.011032166193925,10.181315573778797,7.6060623348795735,3.3062185774942487,0.5743491659095378,9.015024840627072,5.2674421061724805,1.9669176325005793,12.868042071085291,2.71584410866638,2.568324406377296,0.09133875758174735,0.1863288600536235,0.038324001486833
2025-09-26 01:00:00,26.327228865603686,26.642955284861046,10.426071436309398,7.788958870225897,3.385080032988984,0.5784834660291295,9.233714366048149,5.394063547264909,2.014292456513182,13.181893777586081,2.779907732369687,2.6284205030958425,0.09127674946448733,0.18619813594528858,0.03831496947276184
2025-09-26 02:00:00,26.85618266489318,27.176580409407862,10.632729120474558,7.943388009274854,3.451657695842416,0.5821701117647593,9.4183593511648,5.500972355309265,2.0542965804204583,13.446920360841183,2.8339461591503508,2.6791115071309837,0.09122435602892168,0.18608768388868221,0.03830733896896511
2025-09-26 03:00:00,30.57804988181082,30.926555992265904,12.084419845751887,9.028238454796222,3.9191628722811283,0.6278540603266517,10.715377847651038,6.25192696823987,2.3353978471613224,15.309294979291735,3.2121975778925322,3.0339158563716375,0.09085532209489944,0.18530977887975625,0.038253622855315174
2025-09-26 04:00:00,32.21038123343279,32.56907704731841,12.720008080042366,9.503237381839291,4.1237719674392395,0.6604738914401944,11.283253865861312,6.580714117418736,2.458517441216761,16.12502266713049,3.377075527029964,3.1885662954823437,0.0906931906783197,0.18496804978531417,0.03823004102133656
2025-09-26 05:00:00,34.51340017392737,34.88475743329181,13.615856547299554,10.172760379523789,4.412106101175546,0.7064428235557428,12.083702405251605,7.044153965429267,2.632097428752068,17.275081319808656,3.6087233444651186,3.4058394572518096,0.09046408003324014,0.1844851830427014,0.03819673769251516
